52.5088
52.1261
52.56
53.169
52.6091
52.1674
52.4277
52.4213
52.255
51.8915
52.4325
52.1355
52.6442
52.2936
52.2642
52.6421
52.0091
51.6048
52.1971
51.9942
51.8819
52.4597
52.5475
52.7462
52.0827
53.3051
51.9674
51.5922
51.7723
52.5493
52.944
52.9747
52.12
52.4461
53.9048
52.5726
52.4662
52.7285
52.9293
52.625
52.0493
52.5739
53.0702
52.58
53.2141
53.1195
52.193
52.1272
52.0394
52.103
