0.60688
0.62944
0.60336
0.60688
0.61424
0.63504
0.60704
0.59264
0.60704
0.62176
0.6104
0.68656
0.62752
0.6264
0.65648
0.624
0.61264
0.61216
0.61136
0.60368
0.62352
0.6464
0.60144
0.62128
0.61008
0.59504
0.60032
0.63456
0.60048
0.62976
0.63792
0.6752
0.62848
0.592
0.62032
0.60032
0.61776
0.60512
0.62048
0.62336
0.59936
0.60816
0.57136
0.59104
0.58304
0.63648
0.62912
0.63088
0.62128
0.624
