Meter, Time, W, V, A, WH, Cost, WH/Mo, Cost/Mo, Wmax, Vmax, Amax, Wmin, Vmin, Amin, PF, DC, PC, HZ, VA
ttyUSB0, 2018-10-15 22:59:19.813472, 61.8, 1214, 497, 142284, 1138, 133151, 10652, 621, 1215, 542, 618, 1213, 443, 100, 79, 0, 601, 618;
, 
ttyUSB0, 2018-10-15 22:59:20.818468, 109.6, 1207, 1743, 142285, 1138, 133151, 10652, 1096, 1214, 2326, 618, 1204, 493, 100, 79, 0, 601, 1096;
, 
ttyUSB0, 2018-10-15 22:59:21.817536, 214.5, 1206, 1782, 142285, 1138, 133151, 10652, 2145, 1208, 1820, 1096, 1206, 1731, 100, 79, 0, 601, 2145;
, 
ttyUSB0, 2018-10-15 22:59:22.816251, 214.4, 1207, 1763, 142286, 1138, 133151, 10652, 2145, 1208, 1795, 2144, 1206, 1737, 100, 79, 0, 601, 2144;
, 
ttyUSB0, 2018-10-15 22:59:23.816242, 214.5, 1207, 1790, 142287, 1138, 133151, 10652, 2145, 1208, 1798, 2144, 1207, 1735, 100, 79, 0, 601, 2145;
, 
ttyUSB0, 2018-10-15 22:59:24.815708, 214.7, 1207, 1815, 142287, 1138, 133151, 10652, 2147, 1207, 1839, 2145, 1206, 1739, 100, 79, 0, 601, 2147;
, 
ttyUSB0, 2018-10-15 22:59:25.812037, 214.9, 1207, 1761, 142288, 1138, 133151, 10652, 2149, 1208, 1815, 2147, 1206, 1738, 99, 79, 0, 601, 2154;
, 
ttyUSB0, 2018-10-15 22:59:26.816582, 215.2, 1208, 1773, 142288, 1138, 133151, 10652, 2152, 1208, 1829, 2149, 1207, 1741, 100, 79, 0, 601, 2152;
, 
ttyUSB0, 2018-10-15 22:59:27.815313, 215.3, 1208, 1769, 142289, 1138, 133151, 10652, 2153, 1208, 1834, 2152, 1207, 1747, 99, 79, 0, 601, 2157;
, 
ttyUSB0, 2018-10-15 22:59:28.815898, 215.3, 1207, 1784, 142290, 1138, 133151, 10652, 2153, 1208, 1831, 2153, 1207, 1744, 100, 79, 0, 601, 2153;
, 
ttyUSB0, 2018-10-15 22:59:29.814775, 215.7, 1207, 1808, 142290, 1138, 133151, 10652, 2157, 1207, 1828, 2153, 1206, 1753, 99, 79, 0, 601, 2166;
, 
ttyUSB0, 2018-10-15 22:59:30.814753, 215.7, 1208, 1751, 142291, 1138, 133151, 10652, 2157, 1208, 1808, 2157, 1207, 1745, 100, 79, 0, 601, 2157;
, 
ttyUSB0, 2018-10-15 22:59:31.814130, 215.9, 1208, 1782, 142291, 1138, 133151, 10652, 2159, 1208, 1830, 2157, 1207, 1744, 100, 79, 0, 601, 2159;
, 
ttyUSB0, 2018-10-15 22:59:32.815234, 216.0, 1207, 1789, 142292, 1138, 133151, 10652, 2160, 1208, 1823, 2159, 1207, 1744, 100, 79, 0, 601, 2160;
, 
ttyUSB0, 2018-10-15 22:59:33.814071, 216.0, 1207, 1789, 142293, 1138, 133152, 10652, 2160, 1208, 1832, 2160, 1206, 1746, 100, 79, 0, 601, 2160;
, 
ttyUSB0, 2018-10-15 22:59:34.814651, 216.3, 1208, 1759, 142293, 1138, 133152, 10652, 2163, 1208, 1837, 2160, 1207, 1752, 99, 79, 0, 601, 2166;
, 
ttyUSB0, 2018-10-15 22:59:35.813483, 216.1, 1208, 1802, 142294, 1138, 133152, 10652, 2163, 1208, 1830, 2161, 1207, 1743, 100, 79, 0, 601, 2161;
, 
ttyUSB0, 2018-10-15 22:59:36.813635, 216.5, 1207, 1811, 142294, 1138, 133152, 10652, 2165, 1208, 1843, 2161, 1207, 1748, 99, 79, 0, 601, 2173;
, 
ttyUSB0, 2018-10-15 22:59:37.811239, 216.6, 1207, 1782, 142295, 1138, 133152, 10652, 2166, 1208, 1820, 2165, 1207, 1743, 100, 79, 0, 601, 2166;
, 
ttyUSB0, 2018-10-15 22:59:38.810478, 216.5, 1208, 1750, 142296, 1138, 133152, 10652, 2166, 1208, 1832, 2165, 1206, 1741, 100, 79, 0, 601, 2165;
, 
ttyUSB0, 2018-10-15 22:59:39.810681, 216.7, 1208, 1773, 142296, 1138, 133152, 10652, 2167, 1209, 1827, 2165, 1207, 1743, 100, 79, 0, 600, 2167;
, 
ttyUSB0, 2018-10-15 22:59:40.809913, 216.5, 1207, 1829, 142297, 1138, 133152, 10652, 2167, 1208, 1837, 2165, 1207, 1740, 100, 79, 0, 601, 2165;
, 
ttyUSB0, 2018-10-15 22:59:41.809147, 216.6, 1208, 1763, 142297, 1138, 133152, 10652, 2166, 1208, 1829, 2165, 1206, 1738, 100, 79, 0, 601, 2166;
, 
ttyUSB0, 2018-10-15 22:59:42.813043, 216.5, 1208, 1760, 142298, 1138, 133152, 10652, 2166, 1208, 1806, 2165, 1207, 1738, 100, 79, 0, 601, 2165;
, 
ttyUSB0, 2018-10-15 22:59:43.815249, 216.5, 1208, 1825, 142299, 1138, 133152, 10652, 2165, 1208, 1832, 2165, 1207, 1730, 100, 79, 0, 600, 2165;
, 
ttyUSB0, 2018-10-15 22:59:44.815095, 216.5, 1208, 1772, 142299, 1138, 133152, 10652, 2165, 1208, 1839, 2165, 1207, 1734, 100, 79, 0, 600, 2165;
, 
ttyUSB0, 2018-10-15 22:59:45.814250, 216.4, 1208, 1751, 142300, 1138, 133153, 10652, 2165, 1208, 1846, 2164, 1206, 1735, 100, 79, 0, 600, 2164;
, 
ttyUSB0, 2018-10-15 22:59:46.813931, 216.4, 1208, 1767, 142300, 1138, 133153, 10652, 2164, 1208, 1807, 2164, 1207, 1738, 100, 79, 0, 600, 2164;
, 
ttyUSB0, 2018-10-15 22:59:47.812792, 216.2, 1208, 1834, 142301, 1138, 133153, 10652, 2164, 1208, 1835, 2162, 1207, 1735, 100, 79, 0, 600, 2162;
, 
ttyUSB0, 2018-10-15 22:59:48.812401, 216.3, 1207, 1803, 142301, 1138, 133153, 10652, 2163, 1208, 1837, 2162, 1207, 1735, 100, 79, 0, 600, 2163;
, 
ttyUSB0, 2018-10-15 22:59:49.809504, 216.3, 1207, 1772, 142302, 1138, 133153, 10652, 2163, 1208, 1820, 2163, 1206, 1724, 100, 79, 0, 600, 2163;
, 
ttyUSB0, 2018-10-15 22:59:50.808851, 216.5, 1207, 1774, 142303, 1138, 133153, 10652, 2165, 1208, 1842, 2163, 1206, 1723, 100, 79, 0, 600, 2165;
, 
ttyUSB0, 2018-10-15 22:59:51.809083, 216.4, 1208, 1785, 142303, 1138, 133153, 10652, 2165, 1209, 1836, 2164, 1206, 1718, 100, 79, 0, 600, 2164;
, 
ttyUSB0, 2018-10-15 22:59:52.808323, 216.0, 1208, 1827, 142304, 1138, 133153, 10652, 2164, 1209, 1834, 2160, 1207, 1715, 100, 79, 0, 600, 2160;
, 
ttyUSB0, 2018-10-15 22:59:53.807567, 216.0, 1208, 1761, 142305, 1138, 133153, 10652, 2160, 1208, 1833, 2160, 1206, 1725, 100, 79, 0, 600, 2160;
, 
ttyUSB0, 2018-10-15 22:59:54.811458, 215.9, 1208, 1735, 142305, 1138, 133153, 10652, 2160, 1209, 1799, 2159, 1207, 1722, 100, 79, 0, 600, 2159;
, 
ttyUSB0, 2018-10-15 22:59:55.813639, 215.9, 1208, 1813, 142306, 1138, 133153, 10652, 2159, 1209, 1826, 2159, 1207, 1729, 100, 79, 0, 600, 2159;
, 
