755.891
761.545
751.104
702.71
761.044
748
782.452
853.874
756.795
806.842
748.02
806.387
757.511
890.096
745.664
715.252
749.95
850.996
764.088
697.936
768.303
750.904
773.68
719.923
738.354
865.335
769.807
759.951
716.416
750.88
772.496
743.656
685.214
956.41
679.928
839.33
766.272
755.314
767.969
753.143
737.708
857.937
896.022
811.116
708.347
670.708
799.652
786.215
688.524
867.06
675.478
760.58
795.349
753.453
735.05
671.152
753.013
824.235
908.301
747.805
702.816
775.552
834.765
814.886
701.465
676.766
768.398
752.513
744.564
726.74
671.922
749.324
775.469
832.657
735.715
712.907
746.943
810.362
844.978
715.962
680.966
806.839
827.841
764.215
700.268
772.598
874.632
766.418
909.611
696.67
760.12
685.163
767.612
810.733
776.603
687.542
716.604
780.37
746.718
750.039
