875.718
922.085
921.626
875.86
876.848
873.384
879.412
876.019
885.928
925.959
881.941
879.033
874.373
884.32
912.11
881.556
919.561
878.163
879.924
884.552
875.188
877.651
882.137
875.932
876.441
875.488
883.748
876.742
922.092
907.699
920.715
876.072
879.62
921.687
876.678
876.733
877.274
877.978
903.596
878.901
887.425
876.72
873.655
878.622
885.562
881.521
880.121
882.417
917.178
875.533
